Ohio_STR;12/31/2016;GLOBAL LIQUIDITY RESERVE;;;INTERNATIONAL FUNDS;;GLOBAL CUSTODIAN LIQUIDITY RESERVE;I-GLR;0
Ohio_STR;12/31/2016;ESTEE LAUDER CO.;;1,262,085.00;COMMON STOCK;16,500.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;EURONET WORLDWIDE IN;;275,234.00;COMMON STOCK;3,800.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;EVEREST RE GROUP LTD.;;1,384,960.00;COMMON STOCK;6,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;EVERGY INC;;2,637,180.00;COMMON STOCK;46,800.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;EXELON CORP;;340,704.00;COMMON STOCK;9,600.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;EXXON MOBIL CORPORATION;;10,434,056.00;COMMON STOCK;115,600.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;FACEBOOK INC-A;;5,856,045.00;COMMON STOCK;50,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;FACTSET RESEARCH SYSTEMS;;1,650,643.00;COMMON STOCK;10,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;FEDERATED INVESTORS INC.-CL B;;904,960.00;COMMON STOCK;32,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;FIDELITY NATIONAL INFORMATION;;2,254,072.00;COMMON STOCK;29,800.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;FIFTH THIRD BANCORP;;366,792.00;COMMON STOCK;13,600.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;FIRST HORIZON NATIONAL;;774,387.00;COMMON STOCK;38,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;FIRST REPUBLIC BANK;;4,616,214.00;COMMON STOCK;50,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;FISERV INC. WISCONSIN;;8,608,680.00;COMMON STOCK;81,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;FLOWSERVE CORP.;;754,385.00;COMMON STOCK;15,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;FLUOR CORP;;2,200,588.00;COMMON STOCK;41,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;FMC CORP.;;1,102,920.00;COMMON STOCK;19,500.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;FORD MOTOR COMPANY;;828,479.00;COMMON STOCK;68,300.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;FORTIVE CORP;;600,656.00;COMMON STOCK;11,200.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;FORTUNE BRANDS HOME &;;2,304,126.00;COMMON STOCK;43,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;FREEPORT MCMORAN COOPER &;;497,263.00;COMMON STOCK;37,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;GALLAGHER (ARTHUR) J & CO.;;810,576.00;COMMON STOCK;15,600.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;GARMIN LTD;;722,501.00;COMMON STOCK;14,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;GARTNER INC;;444,708.00;COMMON STOCK;4,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;GENERAL DYNAMICS CORP.;;2,866,156.00;COMMON STOCK;16,600.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;GENERAL ELECTRIC CO;;6,835,080.00;COMMON STOCK;216,300.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;GENERAL MILLS INC;;1,383,648.00;COMMON STOCK;22,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;GENERAL MOTORS CO;;59,228.00;COMMON STOCK;1,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;GENPACT LTD;;693,690.00;COMMON STOCK;28,500.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;GENTEX CORP.;;435,149.00;COMMON STOCK;22,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;GENUINE PARTS CO;;1,165,588.00;COMMON STOCK;12,200.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;GILEAD SCIENCES INC.;;637,329.00;COMMON STOCK;8,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;GLOBAL PAYMENTS INC;;1,860,188.00;COMMON STOCK;26,800.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;GOODYEAR T & R;;1,166,886.00;COMMON STOCK;37,800.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;GRACO INC.;;440,377.00;COMMON STOCK;5,300.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;GREAT PLAINS ENERGY INC;;84,785.00;COMMON STOCK;3,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;GUIDEWIRE SOFTWARE INC;;1,213,518.00;COMMON STOCK;24,600.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HALLIBURTON COMPANY;;1,985,103.00;COMMON STOCK;36,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HANESBRANDS INC;;252,369.00;COMMON STOCK;11,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HARRIS CORP.;;1,813,719.00;COMMON STOCK;17,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HARTFORD FINL SERVICES;;2,277,670.00;COMMON STOCK;47,800.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HASBRO INC;;1,828,065.00;COMMON STOCK;23,500.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HAWAIIAN ELECTRIC INDS;;307,551.00;COMMON STOCK;9,300.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HCA HEALTHCARE INC;;192,452.00;COMMON STOCK;2,600.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HD SUPPLY HOLDINGS INC;;1,105,260.00;COMMON STOCK;26,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HELMERICH & PAYNE INC;;1,609,920.00;COMMON STOCK;20,800.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HENRY (JACK) & ASSOCIATES;;2,698,912.00;COMMON STOCK;30,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HENRY SCHEIN INC;;4,581,642.00;COMMON STOCK;30,200.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HESS CORP.;;579,297.00;COMMON STOCK;9,300.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HEWLETT PACKARD ENTERPRISE;;1,515,670.00;COMMON STOCK;65,500.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HILL-ROM HOLDINGS INC;;331,226.00;COMMON STOCK;5,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HOME DEPOT INC.;;6,757,632.00;COMMON STOCK;50,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HONEYWELL INTERNATIONAL INC;;1,714,580.00;COMMON STOCK;14,800.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HORMEL FOODS CORP;;1,799,677.00;COMMON STOCK;51,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HP INC;;823,620.00;COMMON STOCK;55,500.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HUBBELL INC;;945,270.00;COMMON STOCK;8,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HUNTINGTON BANCSHARES;;449,480.00;COMMON STOCK;34,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HUNTINGTON INGALLS;;1,841,900.00;COMMON STOCK;10,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;HUNTSMAN CORP;;1,623,708.00;COMMON STOCK;85,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;IDEX CORPORATION;;1,999,332.00;COMMON STOCK;22,200.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;IDEXX LABS INC.;;1,524,510.00;COMMON STOCK;13,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;ILLINOIS TOOL WORKS;;3,514,602.00;COMMON STOCK;28,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;ILLUMINA INC.;;806,652.00;COMMON STOCK;6,300.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;INGERSOLL-RAND PLC;;1,478,288.00;COMMON STOCK;19,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;INGREDION INC;;2,161,808.00;COMMON STOCK;17,300.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;INTEL CORP.;;4,044,105.00;COMMON STOCK;111,500.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;INTERACTIVE BROKERS;;533,046.00;COMMON STOCK;14,600.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;INTERCONTINENTAL EXCHANGE;;538,247.00;COMMON STOCK;9,540.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;INTERNATIONAL GAME;;939,136.00;COMMON STOCK;36,800.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;INTERNATIONAL PAPER;;1,422,008.00;COMMON STOCK;26,800.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;INTERNATL FLAVORS &;;2,816,137.00;COMMON STOCK;23,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;INTERPUBLIC GROUP;;3,190,783.00;COMMON STOCK;136,300.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;INTL BUS MACH CORP;;1,128,732.00;COMMON STOCK;6,800.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;INTUIT INC.;;3,140,314.00;COMMON STOCK;27,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;INTUITIVE SURGICAL INC;;1,268,340.00;COMMON STOCK;2,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;IPG PHOTONICS CORP;;1,372,069.00;COMMON STOCK;13,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;IQVIA HOLDING INC;;1,277,640.00;COMMON STOCK;16,800.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;IRON MTN INC PA;;1,205,008.00;COMMON STOCK;37,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;ITT INC;;412,699.00;COMMON STOCK;10,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;J C PENNEY INC;;409,683.00;COMMON STOCK;49,300.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;JACOBS ENGINEERING GROUP;;1,544,700.00;COMMON STOCK;27,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;JB HUNT TRANSPORT SERVICES;;669,783.00;COMMON STOCK;6,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;JM SMUCKER CO;;627,494.00;COMMON STOCK;4,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;JOHNSON & JOHNSON;;6,878,037.00;COMMON STOCK;59,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;JOHNSON CONTROLS;;284,211.00;COMMON STOCK;6,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;JPMORGAN CHASE & CO.;;4,013,520.00;COMMON STOCK;46,512.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;JUNIPER NETWORKS INC;;353,250.00;COMMON STOCK;12,500.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;KANSAS CITY SOUTHERN INDS;;763,650.00;COMMON STOCK;9,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;KATE SPADE & CO;;455,548.00;COMMON STOCK;24,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;KELLOGG CO.;;1,739,556.00;COMMON STOCK;23,600.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;KEURIG DR PEPPER INC;;4,896,180.00;COMMON STOCK;54,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;KEYCORP;;737,889.00;COMMON STOCK;40,388.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;KIMBERLY-CLARK CORP;;5,900,004.00;COMMON STOCK;51,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;KLA-TENCOR CORP.;;967,764.00;COMMON STOCK;12,300.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;KRAFT HEINZ CO/THE;;1,143,892.00;COMMON STOCK;13,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;KROGER CO.;;697,102.00;COMMON STOCK;20,200.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;L BRANDS INC;;92,176.00;COMMON STOCK;1,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;L3 TECHNOLOGIES INC;;684,495.00;COMMON STOCK;4,500.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;LAM RESEARCH CORP;;2,960,440.00;COMMON STOCK;28,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;LAMB WESTON HOLDINGS INC;;502,118.00;COMMON STOCK;13,266.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;LAS VEGAS SANDS CORP;;587,510.00;COMMON STOCK;11,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;LEAR CORP;;2,673,874.00;COMMON STOCK;20,200.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;LEGGETT & PLATT INC;;2,619,968.00;COMMON STOCK;53,600.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;LEIDOS HOLDINGS INC;;1,196,676.00;COMMON STOCK;23,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;LENNOX INTERNATIONAL INC.;;2,021,844.00;COMMON STOCK;13,200.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;LIBERTY BROADBAND - C;;348,129.00;COMMON STOCK;4,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;LINCOLN ELEC HLDGS I;;782,034.00;COMMON STOCK;10,200.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;LINDE PLC;;527,355.00;COMMON STOCK;4,500.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;LKQ CORP;;1,400,705.00;COMMON STOCK;45,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;LOCKHEED MARTIN;;7,173,278.00;COMMON STOCK;28,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;LOWE'S COS;;3,868,928.00;COMMON STOCK;54,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;LULULEMON ATHLETICA INC;;2,203,161.00;COMMON STOCK;33,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;LYONDELLBASELL IND-CL A;;4,289,000.00;COMMON STOCK;50,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MACQUARIE INFRASTRUCTURE CO;;743,470.00;COMMON STOCK;9,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MANPOWERGROUP;;408,802.00;COMMON STOCK;4,600.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MARKEL CORP;;4,884,300.00;COMMON STOCK;5,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MARKETAXESS HOLDINGS INC;;1,674,888.00;COMMON STOCK;11,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MARRIOTT INT'L INC CL-A;;859,872.00;COMMON STOCK;10,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MARSH & MCLENNAN COS.;;5,528,862.00;COMMON STOCK;81,800.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MARTIN MARIETTA MATERIALS;;310,142.00;COMMON STOCK;1,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MASCO CORP.;;2,548,572.00;COMMON STOCK;80,600.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MASTERCARD INC-CLASS A;;2,385,075.00;COMMON STOCK;23,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MATTEL INC.;;2,380,320.00;COMMON STOCK;86,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;McCORMICK & CO;;307,989.00;COMMON STOCK;3,300.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MCDONALDS CORPORATION;;3,542,052.00;COMMON STOCK;29,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MDU RESOURCES GROUP;;1,982,253.00;COMMON STOCK;68,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MEDTRONIC INC;;2,272,237.00;COMMON STOCK;31,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MERCK & CO INC;;1,299,320.00;COMMON STOCK;22,071.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;METTLER-TOLEDO;;2,888,064.00;COMMON STOCK;6,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MGM RESORTS INTL;;2,188,197.00;COMMON STOCK;75,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MICHALES COS INC;;224,950.00;COMMON STOCK;11,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MICROCHIP TECHNOLOGY INC.;;2,617,320.00;COMMON STOCK;40,800.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MICRON TECHNOLOGY INC;;390,176.00;COMMON STOCK;17,800.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MICROSOFT CORP.;;14,758,250.00;COMMON STOCK;237,500.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MIDDLEBY CORP;;206,096.00;COMMON STOCK;1,600.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MOHAWK INDUSTRIES INC.;;1,297,920.00;COMMON STOCK;6,500.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MONDELEZ INTERNATIONAL INC;;642,785.00;COMMON STOCK;14,500.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MOODY'S CORPORATION;;2,168,210.00;COMMON STOCK;23,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MOTOROLA SOLUTIONS INC;;845,478.00;COMMON STOCK;10,200.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MSC INDUSTRIAL DIRECT CO-A;;757,598.00;COMMON STOCK;8,200.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MSCI INC-A;;2,694,276.00;COMMON STOCK;34,200.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MURPHY OIL CORP;;345,543.00;COMMON STOCK;11,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;MURPHY USA INC;;817,551.00;COMMON STOCK;13,300.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NABORS INDUSTRIES LTD.;;760,960.00;COMMON STOCK;46,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NASDAQ INC;;3,000,264.00;COMMON STOCK;44,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NATIONAL FUEL & GAS;;651,360.00;COMMON STOCK;11,500.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NAVIENT CORP-WHEN DISTRIBUTE;;1,756,367.00;COMMON STOCK;106,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NCR CORPORATION;;1,618,344.00;COMMON STOCK;39,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NETFLIX INC;;1,077,060.00;COMMON STOCK;8,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NEUROCRINE BIOSCIENCES INC;;313,470.00;COMMON STOCK;8,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NEW YORK COMMUNITY BANCORP;;953,009.00;COMMON STOCK;59,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NEWELL BRANDS INC.;;2,747,761.00;COMMON STOCK;61,540.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NEWFIELD EXPLORATION;;1,166,400.00;COMMON STOCK;28,800.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NEWMONT MNG. CORP. HLDG CO;;4,872,010.00;COMMON STOCK;143,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NEXTERA ENERGY INC;;2,568,390.00;COMMON STOCK;21,500.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NIELSEN HOLDINGS NV;;1,396,935.00;COMMON STOCK;33,300.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NIKE INC. -CL B;;1,011,517.00;COMMON STOCK;19,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NISOURCE INC;;2,909,196.00;COMMON STOCK;131,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NOBLE ENERGY INC;;803,066.00;COMMON STOCK;21,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NORDSON CORP;;728,325.00;COMMON STOCK;6,500.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NORTHERN TRUST CORP;;240,435.00;COMMON STOCK;2,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NORTHROP GRUMMAN CORP.;;8,163,558.00;COMMON STOCK;35,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NRG ENERGY INC.;;4,904.00;COMMON STOCK;400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NU SKIN ENTERPRISES;;998,602.00;COMMON STOCK;20,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NUCOR CORP;;1,243,968.00;COMMON STOCK;20,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NVIDIA CORP;;8,934,138.00;COMMON STOCK;83,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;NVR INC;;1,835,900.00;COMMON STOCK;1,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;OCCIDENTAL PETROLEUM CORP.;;2,101,285.00;COMMON STOCK;29,500.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;OLD REPUBLIC INT'L CORP.;;1,907,600.00;COMMON STOCK;100,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;OMNICOM GROUP;;2,017,107.00;COMMON STOCK;23,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;ONEOK INC.;;671,697.00;COMMON STOCK;11,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;ORACLE SYS. CORP.;;299,910.00;COMMON STOCK;7,800.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;ORBITAL ATK INC;;1,289,631.00;COMMON STOCK;14,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;O'REILLY AUTOMOTIVE INC.;;3,313,079.00;COMMON STOCK;11,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;OSHKOSH CORPORATION;;575,029.00;COMMON STOCK;8,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;OWENS CORNING INC;;2,129,428.00;COMMON STOCK;41,300.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PACIFIC GAS & ELEC. CO.;;1,130,322.00;COMMON STOCK;18,600.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PACKAGING CORP OF AMERICA;;1,484,350.00;COMMON STOCK;17,500.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PACWEST BANCORP;;484,516.00;COMMON STOCK;8,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PANERA BREAD CO;;1,210,031.00;COMMON STOCK;5,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PARKER-HANNIFIN CORP.;;1,386,000.00;COMMON STOCK;9,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PARSLEY ENERGY INC-CLASS A;;1,980,488.00;COMMON STOCK;56,200.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PATTERSON-UTI ENERGY INC;;1,208,708.00;COMMON STOCK;44,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PAYCHEX INC;;3,555,392.00;COMMON STOCK;58,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PAYPAL HOLDINGS INC;;1,811,673.00;COMMON STOCK;45,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PENTAIR PLC;;1,418,571.00;COMMON STOCK;25,300.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PEOPLE'S UNITED FINANCIAL INC;;1,974,720.00;COMMON STOCK;102,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PEPSICO INC.;;2,953,705.00;COMMON STOCK;28,230.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PERKIN ELMER INC;;1,986,915.00;COMMON STOCK;38,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PFIZER INC.;;1,776,656.00;COMMON STOCK;54,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PHILIP MORRIS INTERNATIONAL;;2,543,422.00;COMMON STOCK;27,800.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PHILLIPS 66;;2,745,764.00;COMMON STOCK;31,776.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PINNACLE WEST CAPITAL CORP;;1,108,026.00;COMMON STOCK;14,200.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PIONEER NATURAL RESOURCES;;1,440,560.00;COMMON STOCK;8,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PITNEY-BOWES, INC.;;659,246.00;COMMON STOCK;43,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;POOL CORP.;;1,231,212.00;COMMON STOCK;11,800.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;POPULAR INC;;687,974.00;COMMON STOCK;15,700.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PPG INDUSTRIES INC.;;871,792.00;COMMON STOCK;9,200.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PPL CORPORATION;;2,540,130.00;COMMON STOCK;74,600.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PRINCIPAL FINANCIAL GROUP;;486,024.00;COMMON STOCK;8,400.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PROASSURANCE CORP;;337,200.00;COMMON STOCK;6,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PROCTER & GAMBLE CO;;2,327,503.00;COMMON STOCK;27,682.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PROGRESSIVE CORP;;2,847,100.00;COMMON STOCK;80,200.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PRUDENTIAL FINANCIAL INC;;832,480.00;COMMON STOCK;8,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PTC INC;;902,265.00;COMMON STOCK;19,500.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PUBLIC SVC ENTERPRISES;;157,968.00;COMMON STOCK;3,600.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PULTE GROUP INC.;;310,622.00;COMMON STOCK;16,900.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;PVH CORP;;595,584.00;COMMON STOCK;6,600.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;QEP RESOURCES INC;;940,751.00;COMMON STOCK;51,100.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;QUALCOMM INC;;2,412,400.00;COMMON STOCK;37,000.00;INTECH (Q);5IN;0
Ohio_STR;12/31/2016;QUANTA SERVICES INC.;;1,711,135.00;COMMON STOCK;49,100.00;INTECH (Q);5IN;0
